caribbean_genre,westafrica_genre,feature,genre_a_value,genre_b_value,abs_gap,distance_contribution
calypso_soca,kora,mfcc_2_mean,-0.3505481974117888,1.1694093693519783,1.519957566763767,0.07833522750798919
calypso_soca,kora,spectral_centroid_mean,0.43615330374690775,-1.1630688829810814,1.5992221867279892,0.08671850740669572
calypso_soca,kora,mfcc_1_mean,0.6706585352511949,-0.9323299447630105,1.6029884800142054,0.08712744611183872
compas,afrobeats,chroma_D,0.1291112462632153,0.12741241601996728,0.0016988302432480173,4.894576362016077e-07
compas,afrobeats,chroma_C#,0.12659792035094988,0.10928785663023,0.017310063720719887,5.081740382246919e-05
compas,afrobeats,mfcc_2_mean,0.05054738663455127,0.0810161469616423,0.030468760327091032,0.0001574434906647861
compas,afrobeats,key_correlation,0.09224239187451629,0.04257572749429964,0.04966666438021665,0.000418355158253721
compas,afrobeats,spectral_centroid_mean,-0.07567432736093846,-0.021428749955665873,0.05424557740527258,0.0004990497166763272
compas,afrobeats,chroma_G#,0.08173458419330662,0.13642539307995052,0.054690808886643905,0.0005072754375813023
compas,afrobeats,chroma_F,0.07542312716389014,0.13173801237877217,0.056314885214882024,0.0005378504634965438
compas,afrobeats,chroma_A,-0.04232161823982537,-0.09929744786093533,0.05697582962110996,0.0005505496057820568
compas,afrobeats,chroma_A#,-0.13022342256386354,-0.18921019361049524,0.05898677104663169,0.0005900983327029061
compas,afrobeats,mfcc_7_mean,-0.21120832752131463,-0.15021836686541898,0.06098996065589565,0.0006308583375193935
compas,afrobeats,chroma_C,0.022157307396656917,-0.05210514027351733,0.07426244767017424,0.0009353058688209309
compas,afrobeats,mfcc_1_mean,0.021663368843999515,-0.06578551855669063,0.08744888740069014,0.00129695144544124
compas,afrobeats,dynamic_range_db,-0.11846672532533066,0.016854696846207662,0.1353214221715383,0.0031056195183303873
compas,afrobeats,chroma_D#,0.10042044152718141,-0.03701088325849825,0.13743132478567965,0.0032032188141241876
compas,afrobeats,ssm_mean_affinity,0.2901347049041343,0.13957186053433399,0.1505628443698003,0.003844596463153482
compas,afrobeats,textural_grain_mean,-0.25923814161195674,-0.10208759523465837,0.15715054637729836,0.004188388238222971
compas,afrobeats,mfcc_5_mean,-0.08314689942640055,0.07985780475394835,0.1630047041803489,0.00450625139662282
compas,afrobeats,mfcc_6_mean,0.13850002545284942,-0.029258915107084827,0.16775894055993426,0.004772945663975204
compas,afrobeats,mfcc_8_mean,-0.08358314242334093,-0.2879066131082841,0.20432347068494316,0.007080299920834477
compas,afrobeats,mfcc_10_mean,0.11282179773693878,-0.1043069543471215,0.2171287520840603,0.007995577061912519
compas,afrobeats,spectral_bandwidth_mean,-0.052448097820860046,0.16883975270643567,0.22128785052729572,0.008304821098130924
compas,afrobeats,chroma_F#,0.2085119277646931,-0.022075858347939962,0.23058778611263306,0.009017532994116237
compas,afrobeats,mfcc_11_mean,0.11734633817133486,-0.11490364836481463,0.23224998653614948,0.00914800799975513
compas,afrobeats,mfcc_13_mean,-0.28859169031447274,-0.05184668550765873,0.236745004806814,0.009505539907901577
compas,afrobeats,chroma_E,0.24621070904576597,-0.0005843702556538026,0.24679507930141978,0.010329710100140745
compas,afrobeats,onsets_per_second,-0.05816262419991967,-0.348272447462646,0.29010982326272633,0.014273813226534482
compas,afrobeats,lufs_integrated,-0.1828175356285455,0.142545994871743,0.3253635305002885,0.017953655377325517
compas,afrobeats,chroma_G,-0.0788509359558697,0.26485986084204144,0.34371079679791117,0.020035560200551653
compas,afrobeats,mfcc_12_mean,-0.06713576250360406,-0.4115170300514392,0.34438126754783516,0.02011380248569395
compas,afrobeats,log_attack_time_ms,-0.25259391511639,0.10661569403228557,0.3592096091486756,0.021883210224853518
compas,afrobeats,rms_mean,-0.17816748691403156,0.18354047624000971,0.3617079631540413,0.02218867049269245
compas,afrobeats,mfcc_9_mean,-0.29898523958791673,-0.6608299528066078,0.3618447132186911,0.02220545129941608
compas,afrobeats,chroma_B,-0.00637559244651285,-0.3974794807076937,0.3911038882611808,0.025941758258539026
compas,afrobeats,mean_ibi_sec,-0.1708782417770171,0.29676278464790784,0.46764102642492494,0.0370885923786979
compas,afrobeats,beat_count,0.18652433782483022,-0.317567055279368,0.5040913931041983,0.043095676786841786
compas,afrobeats,tempo_bpm,0.17392899511843926,-0.35580467269205024,0.5297336678104895,0.04759159854738745
compas,afrobeats,mfcc_4_mean,0.16431151990759246,-0.38397779213386246,0.5482893120414549,0.050984093393544115
compas,afrobeats,mfcc_3_mean,-0.11542813535967944,0.5722492537145306,0.68767738907421,0.08020189513117547
compas,afrobeats,mean_beat_strength,-0.5068735742908959,0.20105507788439517,0.707928652175291,0.08499514531348902
compas,afrobeats,ibi_std_sec,-0.0763829692058599,0.6562375407717856,0.7326205099776455,0.09102764061306001
compas,afrobeats,rms_std,-0.11594449058824247,0.7230400431347984,0.8389845337230408,0.11937765691479225
compas,afrobeats,spectral_flux_mean,-0.6541888728919419,0.403880152133849,1.058069025025791,0.1898642254597868
compas,highlife,lufs_integrated,-0.1828175356285455,-0.18149557162897703,0.0013219639995684651,3.6442071601152095e-07
compas,highlife,ibi_std_sec,-0.0763829692058599,-0.06826897134837213,0.00811399785748776,1.3728831593650008e-05
compas,highlife,mfcc_6_mean,0.13850002545284942,0.16066868275755,0.02216865730470058,0.00010248081724841751
compas,highlife,textural_grain_mean,-0.25923814161195674,-0.22591499085948802,0.03332315075246872,0.00023155593457090465
compas,highlife,mfcc_9_mean,-0.29898523958791673,-0.3360262729042198,0.037041033316303096,0.00028610799066830826
